"","AHT_CIM7_R3","AHT_CIM7_R2","AHT_CIM7_R1","AHT_None_R3","AHT_None_R2","AHT_None_R1","WT_CIM7_R3","WT_CIM7_R2","WT_CIM7_R1","WT_None_R3","WT_None_R2","WT_None_R1"
"TOMM40",2140.4398573256,2094.42556908953,1966.70113100896,2252.12923625359,2115.49552417162,2283.80499196911,2072.42702389563,2307.19436862503,2348.02093010709,2277.87727800387,2125.19824254162,2141.03247365391
"APOE",100.291879874689,112.859006842601,61.892927617211,85.4466376898381,95.5718368673381,64.0034317144367,117.624236491374,114.473472194904,76.2827718972985,123.529136551186,98.2090536585597,79.7265434174116
"APOC1",241.492289698264,247.101825508011,102.443466400901,283.368951522422,266.051329657725,98.5449662904819,257.653089457295,273.25925620719,130.238878849046,252.987671656829,197.560073057335,104.257787545846
"APOC1P1",1.31962999835117,2.37597909142318,1.06711944167605,3.48761786489135,2.58302261803617,1.01592748753074,0,2.21561559086911,1.86055541212923,0.988233092409487,1.14196574021581,0
"APOC4",0,0,0,0,0,0,0,0,0,0,0,0
"APOC4-APOC2",1.31962999835117,0,0,0,0,0,0,0,0,0,0,0
"APOC2",0,0,0,0,0,0,0,0,0,0,0,0
"CLPTM1",4082.93521489853,4085.49604770216,5276.90563908807,4086.61623318644,4300.73265903022,5206.62837359505,4246.60834761317,4338.913865452,5385.37764040806,4319.56684692187,4495.91911922964,5312.37720070206
"RELB",1748.5097478153,1621.60572989632,1861.05630628303,1788.27606022304,1885.6065111664,2024.74348264877,1701.81732637916,1616.66084280416,1985.21262474189,1666.1609938024,1623.87528258688,1867.78167100107
"CLASRP",1186.3473685177,1155.91382797738,1146.08628036008,1279.95575641513,1260.51503760165,1152.06177085986,1175.3088392273,1198.64803466019,1197.26740770516,1179.95031233693,1071.16386432243,1233.37644090184
"ZNF296",220.378209724646,155.626630488218,233.699157727055,211.87278529215,245.387148713436,217.408482331579,223.112639059034,218.607404965752,227.918037985831,221.364212699725,191.850244356256,234.40966611615
"GEMIN7",274.483039657044,261.35770005655,273.182577069069,247.620868407286,291.881555838087,264.141146757993,263.254243575932,277.690487388928,317.224697768034,255.952370934057,278.639640612658,297.782046781272
"GEMIN7-AS1",0,7.12793727426954,2.1342388833521,4.35952233111419,3.87453392705425,4.06370995012296,1.86705137287895,5.16976971202791,0,0.988233092409487,0,0.681423448012065
"PPP1R37",1101.89104862323,990.783281123466,983.884125225319,1012.28108528471,1071.95438648501,1039.29381974395,1104.3608870579,1037.64663505703,1128.42685745638,1007.99775425768,968.386947703007,1037.80791132237
"NKPD1",7.91777999010703,2.37597909142318,2.1342388833521,5.23142679733703,1.29151130901808,0,1.86705137287895,11.8166164846352,1.86055541212923,4.94116546204744,12.5616231423739,1.36284689602413
"LOC105372420",1.31962999835117,0,0,1.74380893244568,0,0,0,1.4770770605794,0,0,0,0
"TRAPPC6A",232.254879709806,339.765010073515,208.08829112683,195.306600433916,281.549465365942,172.707672880226,302.46232240639,338.250646872683,247.453869813188,287.575829891161,251.232462847478,201.701340611571
"BLOC1S3",415.683449480619,336.20104143638,385.230118445054,355.737022218918,361.623166525063,332.208288422552,359.407389279198,422.444039325709,377.692748662234,404.18733479548,439.656809983087,394.544176398986
"EXOC3L2",13.1962999835117,15.4438640942507,21.342388833521,34.8761786489135,16.7896470172351,13.2070573378996,18.6705137287895,22.8946944389808,20.4661095334215,22.7293611254182,11.4196574021581,19.7612799923499
"MARK4",300.875639624067,251.853783690857,293.457846460914,246.748963941063,275.091908820852,269.220784195646,251.118409652219,282.121718570666,338.62108500752,293.505228445618,296.911092456111,312.091939189526
"CKM",1.31962999835117,0,1.06711944167605,0,0,0,2.80057705931842,0,0,3.95293236963795,0,1.36284689602413
"KLC3",15.8355599802141,20.195822277097,19.2081499501689,16.5661848582339,15.498135708217,27.43004216333,21.4710907881079,19.9405403178219,12.09361017884,12.8470302013233,30.8330749858269,6.13281103210858
"ERCC2",374.774919531733,458.563964644674,425.780657228744,397.588436597614,515.313012298215,440.912529588341,445.291752431629,432.045040219476,380.483581780428,503.010644036429,448.792535904813,414.986879839348
"PPP1R13L",275.802669655395,275.613574605089,344.679579661365,284.240855988645,205.350298133875,378.940952848966,260.453666516613,296.89248917646,303.270532177065,273.740566597428,309.472715598485,320.269020565671
"POLR1G",269.204519663639,274.425585059377,225.162202193647,265.930862197965,268.634352275761,251.950016907624,293.127065541995,270.305102086031,278.15303411332,289.55229607598,271.787846171363,251.445252316452
"ERCC1",1348.6618583149,1286.59267800565,1232.52295513584,1383.71238789564,1385.7916345764,1274.98899685108,1393.75384985414,1410.60859285333,1386.11378203628,1380.56163009605,1381.77854566113,1223.83651262967
"MIR6088",0,0,0,0,0,0,0,0,0,0,0,0
"FOSB",512.016439360255,514.399473293119,425.780657228744,627.771215680443,566.973464658938,538.441568391293,754.288754643096,610.032826019294,730.267999260723,815.292301237827,693.173204310997,693.00764662827
"TRU-TCA1-1",0,0,0,0,0,1.01592748753074,0,0,0,0,0,0
"RTN2",126.684479841712,102.167100931197,132.32281076783,112.475676142746,133.025664828863,177.78731031788,145.630007084558,121.858857497801,163.728876267372,110.682106349863,123.332299943308,143.098924082534
"PPM1N",64.6618699192074,70.0913831969838,55.4902109671547,41.8514143786962,38.7453392705425,72.1308516146826,58.8121182456869,62.0372365443349,66.0497171305877,53.3645869901123,52.5304240499273,54.5138758409652
"LOC107985314",2.63925999670234,17.8198431856739,5.33559720838026,6.10333126355986,14.2066243991989,19.3026222630841,3.7341027457579,9.60100089376612,14.8844432970338,12.8470302013233,17.1294861032372,15.6727393042775
"VASP",2118.00614735363,2177.58483728934,2515.20052403045,2181.50497448954,2136.15970511591,2552.00984867722,2263.79978961573,2237.03320824751,2744.31923289062,2304.55957149892,2222.26533045997,2652.10005966296
"LOC107985315",9.2374099884582,1.18798954571159,1.06711944167605,0.871904466222838,5.16604523607233,1.01592748753074,1.86705137287895,1.4770770605794,0,3.95293236963795,2.28393148043162,3.40711724006032
"OPA3",643.979439195372,694.97388424128,750.184967498264,585.919801301747,583.763111676173,631.906897244121,663.736763058466,730.414606456515,667.009115248329,736.233653845068,661.198163584954,771.371343149657
"GPR4",0,0,0,2.61571339866851,1.29151130901808,2.03185497506148,0,0.738538530289702,0.930277706064615,0,0,0.681423448012065
"EML2",523.893109345415,555.979107393024,662.681173280828,451.64651350343,565.68195334992,592.285725230422,593.722336575506,590.092285701472,589.796065644966,526.728238254257,617.803465456753,682.786294908089
"MIR330",0,0,0,0,0,0,0,0,0,0,0,0
"EML2-AS1",22.4337099719699,8.31592681998113,34.1478221336336,20.0538027231253,28.4132487983978,44.7008094513526,35.4739760847,16.9863861966631,43.7230521850369,21.7411280330087,23.981280544532,38.1597130886756
"GIPR",40.9085299488863,40.3916445541941,30.9464638086055,30.5166563177993,33.5792940344702,33.5256070885144,39.2080788304579,38.4040035750645,31.6294420061969,29.6469927722846,26.2652120249636,38.8411365366877
"MIR642A",0,0,0,0,0,0,0,0,0,0,0,0
"MIR642B",0,0,0,0,0,0,0,0,0,0,0,0
"SNRPD2",2919.02155635279,2629.02086465975,3042.35752821842,2950.52471369808,2601.10377636242,3109.7540393316,2854.72154913191,2636.58255313424,3230.85447316241,2596.08833375972,2531.73804605845,2980.54616160477
"QPCTL",241.492289698264,172.258484128181,212.356768893534,209.257071893481,207.933320751911,213.344772381456,256.719563770856,259.965562661975,223.266649455508,237.175942178277,252.374428587694,207.152728195668
"FBXO46",274.483039657044,318.381198250706,355.350774078125,221.463734420601,214.390877297002,282.427841533546,254.852512397977,312.401798312544,320.015530886228,268.79940113538,295.769126715895,344.118841246093
"MEIOSIN",5.27851999340469,5.93994772855795,1.06711944167605,4.35952233111419,5.16604523607233,2.03185497506148,2.80057705931842,2.21561559086911,5.58166623638769,3.95293236963795,5.70982870107905,1.36284689602413
"SIX5",455.272349431154,395.60051872196,463.129837687406,462.981271564327,399.076994486588,421.609907325257,395.814891050337,420.96696226513,521.885793102249,459.528387970412,421.385358139634,457.235133616096
"DM1-AS",1.31962999835117,10.6919059114043,3.20135832502815,0.871904466222838,0,4.06370995012296,6.53467980507632,5.16976971202791,3.72111082425846,0.988233092409487,4.56786296086324,2.72569379204826
"DMPK",663.773889170639,754.37336152686,660.546934397476,728.040229296069,771.032251483795,617.68391241869,776.693371117643,872.214004272138,725.6166107304,761.927714247715,843.912682019484,686.874835596161
"DMWD",1095.29289863147,1005.03915567201,1052.17976949259,1133.47580608969,1053.87322815876,1122.59987372147,1157.57185118495,1194.95534200874,1206.57018476581,1094.96226638971,1191.07026704509,1124.34868921991
"RSPH6A",0,0,0,2.61571339866851,0,0,0,0.738538530289702,2.79083311819385,0,0,0
"SYMPK",3077.37715615493,3341.8145920867,3437.19172163856,3276.61698406542,3219.73769338208,3607.55850822166,3375.62888216514,3302.00576892526,3595.52333393974,3179.14585828132,3259.17022257592,3562.48178620708
"FOXA3",55.4244599307492,52.27154001131,62.960047058887,49.6985545747017,46.494407124651,76.1945615648056,47.6098100084132,75.3309300895496,65.1194394245231,60.2822186369787,58.2402527510063,52.469605496929
"IRF2BP1",1187.66699851605,1005.03915567201,1039.37433619247,1150.91389541415,1128.7808840818,1088.05833914542,1059.5516541088,1202.34072731163,1172.14990964142,1147.33862028741,1217.33547907005,1079.37474165111
"MYPOP",180.789309774111,156.81462003393,251.840188235548,187.45946023791,185.977628498604,226.551829719355,186.705137287895,193.497094935902,237.220815046477,152.187896231061,182.71451843453,223.506890947957
"NANOS2",0,0,0,0,0,1.01592748753074,0,0,0,0,0,0
"NOVA2",10.5570399868094,3.56396863713477,7.46983609173236,6.10333126355986,9.04057916312658,8.12741990024593,7.4682054915158,11.8166164846352,7.44222164851692,9.88233092409487,3.42589722064743,3.40711724006032
"CCDC61",87.0955798911773,100.979111385485,99.2421080758728,102.012822548072,100.73788210341,99.5608937780126,101.754299821903,90.8402392256333,119.075546376271,113.646805627091,116.480505502013,91.3107420336167
"MIR769",0,0,0,0,0,0,0,0,0,0,0,0
"PGLYRP1",2.63925999670234,0,1.06711944167605,0,0,0,0.933525686439475,0.738538530289702,0.930277706064615,0.988233092409487,0,0.681423448012065
"LOC105372421",0,1.18798954571159,0,5.23142679733703,0,0,1.86705137287895,0.738538530289702,0,0.988233092409487,6.85179444129486,0.681423448012065
"IGFL4",27.7122299653746,23.7597909142318,20.275269391845,30.5166563177993,40.0368505795606,12.1911298503689,30.8063476525027,22.8946944389808,21.3963872394862,24.7058273102372,25.1232462847478,18.3984330963258
"IGFL2",306.154159617472,373.028717353439,409.773865603604,246.748963941063,306.088180237286,439.896602100811,268.855397694569,337.512108342394,409.322190668431,311.293424108988,374.564762790786,545.138758409652
"IGFL3",0,0,4.2684777667042,1.74380893244568,0,0,0,0,0.930277706064615,0,0,1.36284689602413
"LOC105372424",29.0318599637258,26.135770005655,61.892927617211,56.6737903044844,33.5792940344702,55.8760118141907,35.4739760847,24.3717714995602,47.4441630092954,27.6705265874656,27.4071777651794,62.0095337690979
"IGFL2-AS1",836.645418954643,982.467354303485,1384.05391585384,806.511631256125,884.685246677387,1391.82065791711,926.057480947959,838.979770409101,1291.22545601769,795.527639389637,817.64746999452,1450.06909736967
"LOC93429",0,2.37597909142318,2.1342388833521,0,2.58302261803617,0,4.66762843219737,2.21561559086911,0,0,2.28393148043162,3.40711724006032
"IGFL1",29.0318599637258,33.2637072799245,36.2820610169857,26.1571339866851,28.4132487983978,33.5256070885144,42.9421815762158,41.3581576962233,46.5138853032308,43.4822560660174,22.8393148043162,55.1952992889773
"LOC124904728",0,0,0,0,0,2.03185497506148,0,0,0,0,0,0
"HIF3A",0,0,0,0,0,0,0,1.4770770605794,0,0,0,3.40711724006032
"PPP5C",1562.44191804779,1521.81460805655,1884.53293399991,1606.91993124869,1443.90964348222,1891.65698178224,1487.10641849808,1542.0684512449,1936.83818402653,1568.32591765386,1515.38853726638,1858.2417427289
"LOC105372426",52.7851999340469,59.3994772855795,58.6915692921828,80.215210892501,68.4500993779584,48.7645194014756,56.0115411863685,78.2850842107084,26.9780534758738,44.4704891584269,46.8205953488482,68.8237682492186
"CCDC8",0,2.37597909142318,0,0,0,0,0.933525686439475,0,0,0,0,0
"PNMA8C",0,0,0,0.871904466222838,0,0,0,1.4770770605794,0,0.988233092409487,0,0
"PNMA8A",381.373069523489,364.712790533458,305.196160319351,368.81558921226,379.704324851316,338.303853347737,334.202195745332,363.360956902533,360.947749953071,390.352071501747,315.182544299564,353.658769518262
"PNMA8B",0,0,0,0,0,0,0,0,0,0,0,0
"PPP5D1P",2.63925999670234,4.75195818284636,4.2684777667042,6.10333126355986,3.87453392705425,2.03185497506148,1.86705137287895,1.4770770605794,0.930277706064615,1.97646618481897,2.28393148043162,1.36284689602413
"CALM3",4460.34939442696,4615.33938508953,6445.40142772335,4299.36092294481,4560.32643214285,6197.15767393752,4660.16022670586,4968.88723178911,6539.85227363425,4849.25978445335,4626.10321361425,6387.6634016651
"LOC124904729",18.4748199769164,26.135770005655,30.9464638086055,33.1323697164678,11.6236017811627,37.5893170386374,32.6733990253816,19.9405403178219,28.8386088880031,18.7764287557803,10.2776916619423,30.6640551605429
"PTGIR",10.5570399868094,4.75195818284636,7.46983609173236,3.48761786489135,3.87453392705425,3.04778246259222,4.66762843219737,7.38538530289702,8.37249935458154,8.89409783168538,2.28393148043162,1.36284689602413
"GNG8",0,1.18798954571159,4.2684777667042,1.74380893244568,3.87453392705425,1.01592748753074,2.80057705931842,1.4770770605794,0,0.988233092409487,1.14196574021581,5.45138758409652
"DACT3",7.91777999010703,2.37597909142318,3.20135832502815,6.9752357297827,1.29151130901808,1.01592748753074,0.933525686439475,0.738538530289702,3.72111082425846,1.97646618481897,2.28393148043162,4.08854068807239
"DACT3-AS1",1.31962999835117,0,10.6711944167605,5.23142679733703,1.29151130901808,1.01592748753074,0,0.738538530289702,6.51194394245231,0.988233092409487,1.14196574021581,1.36284689602413
"PRKD2",2202.46246724811,2370.03914369462,2822.53092323316,1824.02414333818,2457.74602106141,2590.61509320339,2345.9500500224,2398.03460785066,2737.80728894816,2470.58273102372,2443.80668406183,2989.40466642893
"MIR320E",3.95888999505352,2.37597909142318,0,5.23142679733703,2.58302261803617,1.01592748753074,7.4682054915158,8.12392383318672,0.930277706064615,0.988233092409487,2.28393148043162,1.36284689602413
"LOC107987269",5.27851999340469,10.6919059114043,9.60407497508446,6.10333126355986,11.6236017811627,6.09556492518445,7.4682054915158,8.86246236347642,6.51194394245231,8.89409783168538,9.13572592172648,10.221351720181
"STRN4",2688.08630664134,2757.3237355966,3248.3115804619,2714.23860335169,2753.50211082655,3398.27744579033,2766.03660892016,2839.6806489639,3254.11141581402,2816.46431336704,2656.21231174197,3084.12252570261
"FKRP",711.280569111282,737.741507886897,777.930072981841,683.573101518705,749.076559230488,703.021821371273,723.482406990593,710.474066138693,842.831601694542,672.986735930861,674.901752467544,851.097886567069
"SLC1A5",10623.0214867269,12092.5455857983,9178.29431785572,10433.2088428225,11614.5612019996,10239.5331468223,12306.6691243316,12254.569833097,9751.1709149693,11611.7388358115,12529.6481016479,9057.48047097637
"SNAR-E",0,0,0,0,0,0,0,0,0,0,0,0
"AP2S1",1479.30522815166,1505.18275441658,1525.98080159675,1244.20767329999,1397.41523635757,1575.70353316018,1591.6612953793,1645.46384548546,1813.11124911994,1438.86738254821,1508.53674282509,1623.83207661275
"LOC124904791",14.5159299818629,8.31592681998113,13.8725527417887,19.1818982569024,14.2066243991989,15.2389123129611,15.8699366694711,8.12392383318672,5.58166623638769,3.95293236963795,6.85179444129486,5.45138758409652
"ARHGAP35",3085.29493614504,3061.44905929877,3127.72708355251,3187.68272851069,3099.6271416434,3057.94173746753,2947.14059208942,3159.46783257934,3091.31281725272,3254.25157330444,3264.880051277,2891.27968991519
"NPAS1",62.0226099225051,61.7754563770027,49.0874943170984,54.0580769058159,42.6198731975967,31.493752113453,47.6098100084132,58.3445438928864,59.5377731881354,39.5293236963795,60.5241842314379,36.7968661926515
"TMEM160",287.679339640555,205.522191408105,271.048338185717,283.368951522422,228.597501696201,278.364131583423,278.190654558963,336.035031281814,355.366083716683,317.222822663445,299.195023936542,304.596281261393
"ZC3H4",1166.55291854244,1076.3185284147,1290.14740498635,1095.98391404211,1214.020630477,1076.88313678259,1077.28864215115,1096.72971748021,1191.68574146877,1145.3621541026,1162.52112353969,1375.79394153636
"SAE1",3615.78619548221,3432.10179756078,3664.48816271556,3811.09442186002,3592.98446168831,3878.81114739237,3473.64907924129,3479.25501619478,3731.34387902517,3468.6981543573,3646.29660850908,3445.95837659701
